Project,Country,Date,Site_number,SITE,Latitude,Longitude,Species,Genotype,Condition,Tank_color,Temperature,Pam_value,Timepoint,SampleID_clean,MINIMUM_DEPTH_FEET,MAXIMUM_DEPTH_FEET,MINIMUM_DEPTH_METERS,MAXIMUM_DEPTH_METERS,Bag_number
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,4,wild,1-green,36,0.593,420,9_AHYA_4,27,42,8.2296,12.8016,31
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,5,wild,1-green,36,0.563,420,9_AHYA_5,27,42,8.2296,12.8016,33
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,1,wild,2-blue,38,0.4515,420,9_AHYA_1,27,42,8.2296,12.8016,32
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,2,wild,2-blue,38,0.119,420,9_AHYA_2,27,42,8.2296,12.8016,34
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,3,wild,2-blue,38,0.135,420,9_AHYA_3,27,42,8.2296,12.8016,35
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,4,wild,2-blue,38,0.211,420,9_AHYA_4,27,42,8.2296,12.8016,31
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,5,wild,2-blue,38,0.099,420,9_AHYA_5,27,42,8.2296,12.8016,33
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,1,wild,3-red,37,0.472,420,9_AHYA_1,27,42,8.2296,12.8016,32
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,2,wild,3-red,37,0.445,420,9_AHYA_2,27,42,8.2296,12.8016,34
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,3,wild,3-red,37,0.533,420,9_AHYA_3,27,42,8.2296,12.8016,35
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,4,wild,3-red,37,0.52,420,9_AHYA_4,27,42,8.2296,12.8016,31
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,5,wild,3-red,37,0.402,420,9_AHYA_5,27,42,8.2296,12.8016,33
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,1,wild,4-yellow,29,0.65,420,9_AHYA_1,27,42,8.2296,12.8016,32
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,2,wild,4-yellow,29,0.61,420,9_AHYA_2,27,42,8.2296,12.8016,34
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,3,wild,4-yellow,29,0.627,420,9_AHYA_3,27,42,8.2296,12.8016,35
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,4,wild,4-yellow,29,0.628,420,9_AHYA_4,27,42,8.2296,12.8016,31
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,5,wild,4-yellow,29,0.629,420,9_AHYA_5,27,42,8.2296,12.8016,33
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,1,wild,5-orange,39,0.032,420,9_AHYA_1,27,42,8.2296,12.8016,32
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,2,wild,5-orange,39,0.053,420,9_AHYA_2,27,42,8.2296,12.8016,34
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,3,wild,5-orange,39,0.072,420,9_AHYA_3,27,42,8.2296,12.8016,35
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,4,wild,5-orange,39,0.055,420,9_AHYA_4,27,42,8.2296,12.8016,31
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,5,wild,5-orange,39,0.065,420,9_AHYA_5,27,42,8.2296,12.8016,33
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,1,wild,6-brown,37.5,0.564,420,9_AHYA_1,27,42,8.2296,12.8016,32
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,2,wild,6-brown,37.5,0.565,420,9_AHYA_2,27,42,8.2296,12.8016,34
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,3,wild,6-brown,37.5,0.452,420,9_AHYA_3,27,42,8.2296,12.8016,35
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,4,wild,6-brown,37.5,0.467,420,9_AHYA_4,27,42,8.2296,12.8016,31
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,5,wild,6-brown,37.5,0.525,420,9_AHYA_5,27,42,8.2296,12.8016,33
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,1,wild,7-grey,38.5,0.327,420,9_AHYA_1,27,42,8.2296,12.8016,32
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,2,wild,7-grey,38.5,0.277,420,9_AHYA_2,27,42,8.2296,12.8016,34
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,3,wild,7-grey,38.5,0.243,420,9_AHYA_3,27,42,8.2296,12.8016,35
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,4,wild,7-grey,38.5,0.291,420,9_AHYA_4,27,42,8.2296,12.8016,31
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,5,wild,7-grey,38.5,0.287,420,9_AHYA_5,27,42,8.2296,12.8016,33
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,1,wild,8-purple,35,0.651,420,9_AHYA_1,27,42,8.2296,12.8016,32
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,2,wild,8-purple,35,0.611,420,9_AHYA_2,27,42,8.2296,12.8016,34
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,3,wild,8-purple,35,0.633,420,9_AHYA_3,27,42,8.2296,12.8016,35
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,4,wild,8-purple,35,0.636,420,9_AHYA_4,27,42,8.2296,12.8016,31
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,AHYA,5,wild,8-purple,35,0.606,420,9_AHYA_5,27,42,8.2296,12.8016,33
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,1,wild,1-green,36,0.465,420,9_ICRA_1,27,42,8.2296,12.8016,38
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,2,wild,1-green,36,0.515,420,9_ICRA_2,27,42,8.2296,12.8016,9
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,3,wild,1-green,36,0.505,420,9_ICRA_3,27,42,8.2296,12.8016,39
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,4,wild,1-green,36,0.6,420,9_ICRA_4,27,42,8.2296,12.8016,19
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,5,wild,1-green,36,0.543,420,9_ICRA_5,27,42,8.2296,12.8016,36
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,6,wild,1-green,36,0.515,420,9_ICRA_6,27,42,8.2296,12.8016,37
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,1,wild,2-blue,38,0.19,420,9_ICRA_1,27,42,8.2296,12.8016,38
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,2,wild,2-blue,38,0.309,420,9_ICRA_2,27,42,8.2296,12.8016,9
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,3,wild,2-blue,38,0.209,420,9_ICRA_3,27,42,8.2296,12.8016,39
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,4,wild,2-blue,38,0.307,420,9_ICRA_4,27,42,8.2296,12.8016,19
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,5,wild,2-blue,38,0.413,420,9_ICRA_5,27,42,8.2296,12.8016,36
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,6,wild,2-blue,38,0.312,420,9_ICRA_6,27,42,8.2296,12.8016,37
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,1,wild,3-red,37,0.344,420,9_ICRA_1,27,42,8.2296,12.8016,38
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,2,wild,3-red,37,0.438,420,9_ICRA_2,27,42,8.2296,12.8016,9
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,3,wild,3-red,37,0.396,420,9_ICRA_3,27,42,8.2296,12.8016,39
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,4,wild,3-red,37,0.47,420,9_ICRA_4,27,42,8.2296,12.8016,19
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,5,wild,3-red,37,0.494,420,9_ICRA_5,27,42,8.2296,12.8016,36
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,6,wild,3-red,37,0.362,420,9_ICRA_6,27,42,8.2296,12.8016,37
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,1,wild,4-yellow,29,0.574,420,9_ICRA_1,27,42,8.2296,12.8016,38
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,2,wild,4-yellow,29,0.57,420,9_ICRA_2,27,42,8.2296,12.8016,9
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,3,wild,4-yellow,29,0.544,420,9_ICRA_3,27,42,8.2296,12.8016,39
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,4,wild,4-yellow,29,0.599,420,9_ICRA_4,27,42,8.2296,12.8016,19
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,5,wild,4-yellow,29,0.575,420,9_ICRA_5,27,42,8.2296,12.8016,36
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,6,wild,4-yellow,29,0.576,420,9_ICRA_6,27,42,8.2296,12.8016,37
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,1,wild,5-orange,39,0.008,420,9_ICRA_1,27,42,8.2296,12.8016,38
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,2,wild,5-orange,39,0.045,420,9_ICRA_2,27,42,8.2296,12.8016,9
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,3,wild,5-orange,39,0.034,420,9_ICRA_3,27,42,8.2296,12.8016,39
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,4,wild,5-orange,39,0.062,420,9_ICRA_4,27,42,8.2296,12.8016,19
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,5,wild,5-orange,39,0.042,420,9_ICRA_5,27,42,8.2296,12.8016,36
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,6,wild,5-orange,39,0.02,420,9_ICRA_6,27,42,8.2296,12.8016,37
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,1,wild,6-brown,37.5,0.406,420,9_ICRA_1,27,42,8.2296,12.8016,38
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,2,wild,6-brown,37.5,0.469,420,9_ICRA_2,27,42,8.2296,12.8016,9
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,3,wild,6-brown,37.5,0.43,420,9_ICRA_3,27,42,8.2296,12.8016,39
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,4,wild,6-brown,37.5,0.484,420,9_ICRA_4,27,42,8.2296,12.8016,19
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,5,wild,6-brown,37.5,0.584,420,9_ICRA_5,27,42,8.2296,12.8016,36
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,6,wild,6-brown,37.5,0.504,420,9_ICRA_6,27,42,8.2296,12.8016,37
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,1,wild,7-grey,38.5,0.194,420,9_ICRA_1,27,42,8.2296,12.8016,38
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,2,wild,7-grey,38.5,0.246,420,9_ICRA_2,27,42,8.2296,12.8016,9
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,3,wild,7-grey,38.5,0.195,420,9_ICRA_3,27,42,8.2296,12.8016,39
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,4,wild,7-grey,38.5,0.338,420,9_ICRA_4,27,42,8.2296,12.8016,19
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,5,wild,7-grey,38.5,0.26,420,9_ICRA_5,27,42,8.2296,12.8016,36
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,6,wild,7-grey,38.5,0.218,420,9_ICRA_6,27,42,8.2296,12.8016,37
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,1,wild,8-purple,35,0.474,420,9_ICRA_1,27,42,8.2296,12.8016,38
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,2,wild,8-purple,35,0.571,420,9_ICRA_2,27,42,8.2296,12.8016,9
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,3,wild,8-purple,35,0.519,420,9_ICRA_3,27,42,8.2296,12.8016,39
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,4,wild,8-purple,35,0.543,420,9_ICRA_4,27,42,8.2296,12.8016,19
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,5,wild,8-purple,35,0.609,420,9_ICRA_5,27,42,8.2296,12.8016,36
ESA,TUT,20260216,9,ESA_TUT_9,-14.36045,-170.74851,ICRA,6,wild,8-purple,35,0.565,420,9_ICRA_6,27,42,8.2296,12.8016,37
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AHYA,1,wild,1-green,35,0.623,420,10_AHYA_1,29,41,8.8392,12.4968,35
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AHYA,2,wild,1-green,35,0.634,420,10_AHYA_2,29,41,8.8392,12.4968,33
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AABR,1,wild,1-green,35,0.613,420,10_AABR_1,29,41,8.8392,12.4968,31
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AABR,2,wild,1-green,35,0.457,420,10_AABR_2,29,41,8.8392,12.4968,32
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,1,wild,1-green,35,0.608,420,10_AGLO_1,29,41,8.8392,12.4968,11
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,2,wild,1-green,35,0.623,420,10_AGLO_2,29,41,8.8392,12.4968,12
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,3,wild,1-green,35,0.643,420,10_AGLO_3,29,41,8.8392,12.4968,14
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,4,wild,1-green,35,0.63,420,10_AGLO_4,29,41,8.8392,12.4968,22
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,5,wild,1-green,35,0.627,420,10_AGLO_5,29,41,8.8392,12.4968,21
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,6,wild,1-green,35,0.64,420,10_AGLO_6,29,41,8.8392,12.4968,13
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,1,wild,1-green,35,0.56,420,10_ICRA_1,29,41,8.8392,12.4968,6
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,2,wild,1-green,35,0.561,420,10_ICRA_2,29,41,8.8392,12.4968,36
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,3,wild,1-green,35,0.545,420,10_ICRA_3,29,41,8.8392,12.4968,23
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,4,wild,1-green,35,0.512,420,10_ICRA_4,29,41,8.8392,12.4968,2
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,5,wild,1-green,35,0.57,420,10_ICRA_5,29,41,8.8392,12.4968,3
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,6,wild,1-green,35,0.584,420,10_ICRA_6,29,41,8.8392,12.4968,38
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,7,wild,1-green,35,0.59,420,10_ICRA_7,29,41,8.8392,12.4968,5
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,8,wild,1-green,35,0.583,420,10_ICRA_8,29,41,8.8392,12.4968,37
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,9,wild,1-green,35,0.58,420,10_ICRA_9,29,41,8.8392,12.4968,39
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,10,wild,1-green,35,0.599,420,10_ICRA_10,29,41,8.8392,12.4968,24
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AHYA,1,wild,2-blue,36,0.625,420,10_AHYA_1,29,41,8.8392,12.4968,35
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AHYA,2,wild,2-blue,36,0.619,420,10_AHYA_2,29,41,8.8392,12.4968,33
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AABR,1,wild,2-blue,36,0.575,420,10_AABR_1,29,41,8.8392,12.4968,31
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AABR,2,wild,2-blue,36,0.59,420,10_AABR_2,29,41,8.8392,12.4968,32
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,1,wild,2-blue,36,0.601,420,10_AGLO_1,29,41,8.8392,12.4968,11
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,2,wild,2-blue,36,0.606,420,10_AGLO_2,29,41,8.8392,12.4968,12
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,3,wild,2-blue,36,0.586,420,10_AGLO_3,29,41,8.8392,12.4968,14
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,4,wild,2-blue,36,0.643,420,10_AGLO_4,29,41,8.8392,12.4968,22
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,5,wild,2-blue,36,0.524,420,10_AGLO_5,29,41,8.8392,12.4968,21
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,6,wild,2-blue,36,0.56,420,10_AGLO_6,29,41,8.8392,12.4968,13
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,1,wild,2-blue,36,0.528,420,10_ICRA_1,29,41,8.8392,12.4968,6
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,2,wild,2-blue,36,0.507,420,10_ICRA_2,29,41,8.8392,12.4968,36
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,3,wild,2-blue,36,0.508,420,10_ICRA_3,29,41,8.8392,12.4968,23
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,4,wild,2-blue,36,0.501,420,10_ICRA_4,29,41,8.8392,12.4968,2
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,5,wild,2-blue,36,0.526,420,10_ICRA_5,29,41,8.8392,12.4968,3
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,6,wild,2-blue,36,0.493,420,10_ICRA_6,29,41,8.8392,12.4968,38
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,7,wild,2-blue,36,0.612,420,10_ICRA_7,29,41,8.8392,12.4968,5
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,8,wild,2-blue,36,0.56,420,10_ICRA_8,29,41,8.8392,12.4968,37
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,9,wild,2-blue,36,0.547,420,10_ICRA_9,29,41,8.8392,12.4968,39
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,10,wild,2-blue,36,0.566,420,10_ICRA_10,29,41,8.8392,12.4968,24
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AHYA,1,wild,3-red,37.5,0.477,420,10_AHYA_1,29,41,8.8392,12.4968,35
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AHYA,2,wild,3-red,37.5,0.439,420,10_AHYA_2,29,41,8.8392,12.4968,33
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AABR,1,wild,3-red,37.5,0.312,420,10_AABR_1,29,41,8.8392,12.4968,31
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AABR,2,wild,3-red,37.5,0.252,420,10_AABR_2,29,41,8.8392,12.4968,32
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,1,wild,3-red,37.5,0.403,420,10_AGLO_1,29,41,8.8392,12.4968,11
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,2,wild,3-red,37.5,0.371,420,10_AGLO_2,29,41,8.8392,12.4968,12
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,3,wild,3-red,37.5,0.293,420,10_AGLO_3,29,41,8.8392,12.4968,14
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,4,wild,3-red,37.5,0.318,420,10_AGLO_4,29,41,8.8392,12.4968,22
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,5,wild,3-red,37.5,0.483,420,10_AGLO_5,29,41,8.8392,12.4968,21
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,6,wild,3-red,37.5,0.349,420,10_AGLO_6,29,41,8.8392,12.4968,13
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,1,wild,3-red,37.5,0.308,420,10_ICRA_1,29,41,8.8392,12.4968,6
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,2,wild,3-red,37.5,0.269,420,10_ICRA_2,29,41,8.8392,12.4968,36
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,3,wild,3-red,37.5,0.264,420,10_ICRA_3,29,41,8.8392,12.4968,23
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,4,wild,3-red,37.5,0.334,420,10_ICRA_4,29,41,8.8392,12.4968,2
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,5,wild,3-red,37.5,0.394,420,10_ICRA_5,29,41,8.8392,12.4968,3
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,6,wild,3-red,37.5,0.403,420,10_ICRA_6,29,41,8.8392,12.4968,38
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,7,wild,3-red,37.5,0.389,420,10_ICRA_7,29,41,8.8392,12.4968,5
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,8,wild,3-red,37.5,0.349,420,10_ICRA_8,29,41,8.8392,12.4968,37
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,9,wild,3-red,37.5,0.374,420,10_ICRA_9,29,41,8.8392,12.4968,39
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,10,wild,3-red,37.5,0.409,420,10_ICRA_10,29,41,8.8392,12.4968,24
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AHYA,1,wild,4-yellow,38,0.46,420,10_AHYA_1,29,41,8.8392,12.4968,35
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AHYA,2,wild,4-yellow,38,0.36,420,10_AHYA_2,29,41,8.8392,12.4968,33
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AABR,1,wild,4-yellow,38,0.248,420,10_AABR_1,29,41,8.8392,12.4968,31
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AABR,2,wild,4-yellow,38,0.231,420,10_AABR_2,29,41,8.8392,12.4968,32
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,1,wild,4-yellow,38,0.342,420,10_AGLO_1,29,41,8.8392,12.4968,11
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,2,wild,4-yellow,38,0.374,420,10_AGLO_2,29,41,8.8392,12.4968,12
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,3,wild,4-yellow,38,0.343,420,10_AGLO_3,29,41,8.8392,12.4968,14
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,4,wild,4-yellow,38,0.348,420,10_AGLO_4,29,41,8.8392,12.4968,22
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,5,wild,4-yellow,38,0.389,420,10_AGLO_5,29,41,8.8392,12.4968,21
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,6,wild,4-yellow,38,0.294,420,10_AGLO_6,29,41,8.8392,12.4968,13
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,1,wild,4-yellow,38,0.294,420,10_ICRA_1,29,41,8.8392,12.4968,6
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,2,wild,4-yellow,38,0.298,420,10_ICRA_2,29,41,8.8392,12.4968,36
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,3,wild,4-yellow,38,0.316,420,10_ICRA_3,29,41,8.8392,12.4968,23
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,4,wild,4-yellow,38,0.273,420,10_ICRA_4,29,41,8.8392,12.4968,2
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,5,wild,4-yellow,38,0.252,420,10_ICRA_5,29,41,8.8392,12.4968,3
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,6,wild,4-yellow,38,0.373,420,10_ICRA_6,29,41,8.8392,12.4968,38
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,7,wild,4-yellow,38,0.394,420,10_ICRA_7,29,41,8.8392,12.4968,5
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,8,wild,4-yellow,38,0.379,420,10_ICRA_8,29,41,8.8392,12.4968,37
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,9,wild,4-yellow,38,0.287,420,10_ICRA_9,29,41,8.8392,12.4968,39
