cookie,Image,Color_mean,Color_SD,Folder,Date,Site,Tank_color,Temperature,Bag_number,Project,Country,SITE,Latitude,Longitude,Species,Genotype,Condition,Pam_value,Timepoint,SampleID_clean,MINIMUM_DEPTH_FEET,MAXIMUM_DEPTH_FEET,MINIMUM_DEPTH_METERS,MAXIMUM_DEPTH_METERS,Color_mean_inverted
11,IMG_5071.jpg,6.758,1.049,02.20.2026_ESA-TUT-004_AFTER,20260220,4,1-green,38.5,21,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,AGLO,7,wild,0.428,420,4_AGLO_7,37,40,11.2776,12.192,248.242
12,IMG_5071.jpg,7.224,1.082,02.20.2026_ESA-TUT-004_AFTER,20260220,4,1-green,38.5,35,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,AGLO,8,wild,0.275,420,4_AGLO_8,37,40,11.2776,12.192,247.776
13,IMG_5071.jpg,7.393,0.565,02.20.2026_ESA-TUT-004_AFTER,20260220,4,1-green,38.5,64,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,ICRA,1,wild,0.222,420,4_ICRA_1,37,40,11.2776,12.192,247.607
14,IMG_5071.jpg,7.817,1.219,02.20.2026_ESA-TUT-004_AFTER,20260220,4,1-green,38.5,41,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,ICRA,2,wild,0.234,420,4_ICRA_2,37,40,11.2776,12.192,247.183
15,IMG_5071.jpg,8.555,0.666,02.20.2026_ESA-TUT-004_AFTER,20260220,4,1-green,38.5,42,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,ICRA,3,wild,0.285,420,4_ICRA_3,37,40,11.2776,12.192,246.445
16,IMG_5071.jpg,7.935,0.992,02.20.2026_ESA-TUT-004_AFTER,20260220,4,1-green,38.5,61,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,ICRA,4,wild,0.203,420,4_ICRA_4,37,40,11.2776,12.192,247.065
17,IMG_5071.jpg,7.627,1.296,02.20.2026_ESA-TUT-004_AFTER,20260220,4,1-green,38.5,62,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,ICRA,5,wild,0.321,420,4_ICRA_5,37,40,11.2776,12.192,247.373
18,IMG_5071.jpg,7.902,1.166,02.20.2026_ESA-TUT-004_AFTER,20260220,4,1-green,38.5,43,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,ICRA,6,wild,0.199,420,4_ICRA_6,37,40,11.2776,12.192,247.098
19,IMG_5071.jpg,7.579,1.185,02.20.2026_ESA-TUT-004_AFTER,20260220,4,1-green,38.5,63,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,ICRA,7,wild,0.265,420,4_ICRA_7,37,40,11.2776,12.192,247.421
20,IMG_5071.jpg,7.756,1.177,02.20.2026_ESA-TUT-004_AFTER,20260220,4,1-green,38.5,44,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,ICRA,8,wild,0.375,420,4_ICRA_8,37,40,11.2776,12.192,247.244
1,IMG_5072.jpg,8.69,0.862,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,16,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,AHYA,1,wild,0.149,420,4_AHYA_1,37,40,11.2776,12.192,246.31
2,IMG_5072.jpg,9.131,0.917,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,10,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,AHYA,2,wild,0.119,420,4_AHYA_2,37,40,11.2776,12.192,245.869
3,IMG_5072.jpg,7.019,0.942,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,6,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,AABR,1,wild,0.039,420,4_AABR_1,37,40,11.2776,12.192,247.981
4,IMG_5072.jpg,6.925,1.157,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,7,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,AABR,2,wild,0.101,420,4_AABR_2,37,40,11.2776,12.192,248.075
5,IMG_5072.jpg,7.12,1.097,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,25,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,AGLO,1,wild,0.008,420,4_AGLO_1,37,40,11.2776,12.192,247.88
6,IMG_5072.jpg,7.483,1.035,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,27,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,AGLO,2,wild,0.093,420,4_AGLO_2,37,40,11.2776,12.192,247.517
7,IMG_5072.jpg,7.706,0.967,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,22,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,AGLO,3,wild,0.042,420,4_AGLO_3,37,40,11.2776,12.192,247.294
8,IMG_5072.jpg,8.142,1.049,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,26,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,AGLO,4,wild,0.073,420,4_AGLO_4,37,40,11.2776,12.192,246.858
9,IMG_5072.jpg,8.656,1.028,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,34,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,AGLO,5,wild,0.157,420,4_AGLO_5,37,40,11.2776,12.192,246.344
10,IMG_5072.jpg,6.811,0.88,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,24,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,AGLO,6,wild,0.038,420,4_AGLO_6,37,40,11.2776,12.192,248.189
11,IMG_5072.jpg,6.781,0.671,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,21,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,AGLO,7,wild,0.094,420,4_AGLO_7,37,40,11.2776,12.192,248.219
12,IMG_5072.jpg,5.493,0.723,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,35,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,AGLO,8,wild,0.044,420,4_AGLO_8,37,40,11.2776,12.192,249.507
13,IMG_5072.jpg,8.294,0.773,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,64,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,ICRA,1,wild,0.191,420,4_ICRA_1,37,40,11.2776,12.192,246.706
14,IMG_5072.jpg,8.689,0.913,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,41,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,ICRA,2,wild,0.132,420,4_ICRA_2,37,40,11.2776,12.192,246.311
15,IMG_5072.jpg,8.835,0.753,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,42,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,ICRA,3,wild,0.108,420,4_ICRA_3,37,40,11.2776,12.192,246.165
16,IMG_5072.jpg,7.829,1.184,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,61,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,ICRA,4,wild,0.136,420,4_ICRA_4,37,40,11.2776,12.192,247.171
17,IMG_5072.jpg,8.105,1.268,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,62,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,ICRA,5,wild,0.222,420,4_ICRA_5,37,40,11.2776,12.192,246.895
18,IMG_5072.jpg,8.239,1.079,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,43,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,ICRA,6,wild,0.051,420,4_ICRA_6,37,40,11.2776,12.192,246.761
19,IMG_5072.jpg,8.117,0.84,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,63,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,ICRA,7,wild,0.145,420,4_ICRA_7,37,40,11.2776,12.192,246.883
20,IMG_5072.jpg,8.597,1.093,02.20.2026_ESA-TUT-004_AFTER,20260220,4,2-blue,39,44,ESA,TUT,ESA_TUT_4,-14.36102,-170.78142,ICRA,8,wild,0.168,420,4_ICRA_8,37,40,11.2776,12.192,246.403
1,IMG_5101.jpg,7.625,0.665,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,26,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,AHYA,1,wild,0.63,420,5_AHYA_1,31,39,9.4488,11.8872,247.375
2,IMG_5101.jpg,8.154,0.622,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,35,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,AHYA,2,wild,0.641,420,5_AHYA_2,31,39,9.4488,11.8872,246.846
3,IMG_5101.jpg,7.191,0.653,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,34,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,AABR,1,wild,0.638,420,5_AABR_1,31,39,9.4488,11.8872,247.809
4,IMG_5101.jpg,7.482,0.732,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,33,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,AABR,2,wild,0.632,420,5_AABR_2,31,39,9.4488,11.8872,247.518
5,IMG_5101.jpg,7.8,1.384,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,23,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,1,wild,0.575,420,5_ICRA_1,31,39,9.4488,11.8872,247.2
6,IMG_5101.jpg,7.734,1.039,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,16,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,2,wild,0.615,420,5_ICRA_2,31,39,9.4488,11.8872,247.266
7,IMG_5101.jpg,8.098,0.923,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,24,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,3,wild,0.61,420,5_ICRA_3,31,39,9.4488,11.8872,246.902
8,IMG_5101.jpg,7.985,1.122,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,22,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,4,wild,0.598,420,5_ICRA_4,31,39,9.4488,11.8872,247.015
9,IMG_5101.jpg,7.726,1.426,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,18,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,5,wild,0.617,420,5_ICRA_5,31,39,9.4488,11.8872,247.274
10,IMG_5101.jpg,7.128,0.615,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,19,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,6,wild,0.568,420,5_ICRA_6,31,39,9.4488,11.8872,247.872
11,IMG_5101.jpg,8.376,0.762,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,21,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,7,wild,0.612,420,5_ICRA_7,31,39,9.4488,11.8872,246.624
12,IMG_5101.jpg,8.587,0.855,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,38,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,8,wild,0.62,420,5_ICRA_8,31,39,9.4488,11.8872,246.413
13,IMG_5101.jpg,8.029,0.717,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,41,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,9,wild,0.618,420,5_ICRA_9,31,39,9.4488,11.8872,246.971
14,IMG_5101.jpg,8.059,0.885,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,44,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,10,wild,0.597,420,5_ICRA_10,31,39,9.4488,11.8872,246.941
15,IMG_5101.jpg,8.029,0.963,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,17,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,11,wild,0.606,420,5_ICRA_11,31,39,9.4488,11.8872,246.971
16,IMG_5101.jpg,7.931,0.826,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,36,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,12,wild,0.597,420,5_ICRA_12,31,39,9.4488,11.8872,247.069
17,IMG_5101.jpg,8.406,0.803,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,37,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,13,wild,0.632,420,5_ICRA_13,31,39,9.4488,11.8872,246.594
18,IMG_5101.jpg,7.875,0.785,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,42,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,14,wild,0.61,420,5_ICRA_14,31,39,9.4488,11.8872,247.125
19,IMG_5101.jpg,7.863,0.808,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,43,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,15,wild,0.632,420,5_ICRA_15,31,39,9.4488,11.8872,247.137
20,IMG_5101.jpg,8.119,0.948,02.23.2026_ESA-TUT-005_AFTER,20260223,5,6-brown,29,39,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,16,wild,0.61,420,5_ICRA_16,31,39,9.4488,11.8872,246.881
1,IMG_5103.jpg,6.556,0.497,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,26,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,AHYA,1,wild,0.605,420,5_AHYA_1,31,39,9.4488,11.8872,248.444
2,IMG_5103.jpg,7.395,0.821,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,35,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,AHYA,2,wild,0.634,420,5_AHYA_2,31,39,9.4488,11.8872,247.605
3,IMG_5103.jpg,6.616,0.726,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,34,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,AABR,1,wild,0.627,420,5_AABR_1,31,39,9.4488,11.8872,248.38400000000001
4,IMG_5103.jpg,5.998,0.895,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,33,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,AABR,2,wild,0.65,420,5_AABR_2,31,39,9.4488,11.8872,249.002
5,IMG_5103.jpg,8.492,0.739,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,23,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,1,wild,0.557,420,5_ICRA_1,31,39,9.4488,11.8872,246.508
6,IMG_5103.jpg,7.073,0.967,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,16,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,2,wild,0.557,420,5_ICRA_2,31,39,9.4488,11.8872,247.927
7,IMG_5103.jpg,8.144,1.218,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,24,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,3,wild,0.609,420,5_ICRA_3,31,39,9.4488,11.8872,246.856
8,IMG_5103.jpg,7.834,0.774,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,22,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,4,wild,0.628,420,5_ICRA_4,31,39,9.4488,11.8872,247.166
9,IMG_5103.jpg,8.555,0.566,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,18,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,5,wild,0.568,420,5_ICRA_5,31,39,9.4488,11.8872,246.445
10,IMG_5103.jpg,7.462,0.726,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,19,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,6,wild,0.568,420,5_ICRA_6,31,39,9.4488,11.8872,247.538
11,IMG_5103.jpg,7.121,0.618,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,21,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,7,wild,0.584,420,5_ICRA_7,31,39,9.4488,11.8872,247.879
12,IMG_5103.jpg,8.175,0.634,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,38,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,8,wild,0.669,420,5_ICRA_8,31,39,9.4488,11.8872,246.825
13,IMG_5103.jpg,7.551,0.591,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,41,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,9,wild,0.592,420,5_ICRA_9,31,39,9.4488,11.8872,247.449
14,IMG_5103.jpg,7.971,0.997,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,44,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,10,wild,0.575,420,5_ICRA_10,31,39,9.4488,11.8872,247.029
15,IMG_5103.jpg,7.578,0.868,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,17,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,11,wild,0.612,420,5_ICRA_11,31,39,9.4488,11.8872,247.422
16,IMG_5103.jpg,8.056,0.634,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,36,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,12,wild,0.616,420,5_ICRA_12,31,39,9.4488,11.8872,246.944
17,IMG_5103.jpg,8.17,0.529,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,37,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,13,wild,0.584,420,5_ICRA_13,31,39,9.4488,11.8872,246.83
18,IMG_5103.jpg,7.787,0.734,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,42,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,14,wild,0.636,420,5_ICRA_14,31,39,9.4488,11.8872,247.213
19,IMG_5103.jpg,7.289,0.859,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,43,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,15,wild,0.615,420,5_ICRA_15,31,39,9.4488,11.8872,247.711
20,IMG_5103.jpg,8.19,0.948,02.23.2026_ESA-TUT-005_AFTER,20260223,5,7-grey,35,39,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,16,wild,0.649,420,5_ICRA_16,31,39,9.4488,11.8872,246.81
1,IMG_5104.jpg,6.872,1.16,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,26,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,AHYA,1,wild,0.555,420,5_AHYA_1,31,39,9.4488,11.8872,248.128
2,IMG_5104.jpg,7.933,0.927,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,35,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,AHYA,2,wild,0.561,420,5_AHYA_2,31,39,9.4488,11.8872,247.067
3,IMG_5104.jpg,4.776,0.814,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,34,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,AABR,1,wild,0.567,420,5_AABR_1,31,39,9.4488,11.8872,250.224
4,IMG_5104.jpg,4.872,0.851,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,33,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,AABR,2,wild,0.469,420,5_AABR_2,31,39,9.4488,11.8872,250.128
5,IMG_5104.jpg,7.946,1.007,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,23,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,1,wild,0.501,420,5_ICRA_1,31,39,9.4488,11.8872,247.054
6,IMG_5104.jpg,7.446,0.656,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,16,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,2,wild,0.478,420,5_ICRA_2,31,39,9.4488,11.8872,247.554
7,IMG_5104.jpg,7.358,0.903,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,24,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,3,wild,0.546,420,5_ICRA_3,31,39,9.4488,11.8872,247.642
8,IMG_5104.jpg,7.552,1.069,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,22,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,4,wild,0.564,420,5_ICRA_4,31,39,9.4488,11.8872,247.448
9,IMG_5104.jpg,7.965,1.117,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,18,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,5,wild,0.481,420,5_ICRA_5,31,39,9.4488,11.8872,247.035
10,IMG_5104.jpg,7.49,0.861,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,19,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,6,wild,0.492,420,5_ICRA_6,31,39,9.4488,11.8872,247.51
11,IMG_5104.jpg,7.674,0.796,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,21,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,7,wild,0.503,420,5_ICRA_7,31,39,9.4488,11.8872,247.326
12,IMG_5104.jpg,7.746,0.875,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,38,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,8,wild,0.57,420,5_ICRA_8,31,39,9.4488,11.8872,247.254
13,IMG_5104.jpg,7.767,0.779,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,41,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,9,wild,0.528,420,5_ICRA_9,31,39,9.4488,11.8872,247.233
14,IMG_5104.jpg,7.51,0.771,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,44,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,10,wild,0.536,420,5_ICRA_10,31,39,9.4488,11.8872,247.49
15,IMG_5104.jpg,7.759,0.715,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,17,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,11,wild,0.493,420,5_ICRA_11,31,39,9.4488,11.8872,247.24099999999999
16,IMG_5104.jpg,7.452,0.838,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,36,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,12,wild,0.575,420,5_ICRA_12,31,39,9.4488,11.8872,247.548
17,IMG_5104.jpg,8.155,0.946,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,37,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,13,wild,0.588,420,5_ICRA_13,31,39,9.4488,11.8872,246.845
18,IMG_5104.jpg,7.681,0.97,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,42,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,14,wild,0.574,420,5_ICRA_14,31,39,9.4488,11.8872,247.319
19,IMG_5104.jpg,7.452,0.855,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,43,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,15,wild,0.586,420,5_ICRA_15,31,39,9.4488,11.8872,247.548
20,IMG_5104.jpg,8.181,0.816,02.23.2026_ESA-TUT-005_AFTER,20260223,5,5-orange,36,39,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,16,wild,0.636,420,5_ICRA_16,31,39,9.4488,11.8872,246.819
1,IMG_5105.jpg,7.064,1.64,02.23.2026_ESA-TUT-005_AFTER,20260223,5,1-green,37.5,26,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,AHYA,1,wild,0.343,420,5_AHYA_1,31,39,9.4488,11.8872,247.936
2,IMG_5105.jpg,6.974,1.265,02.23.2026_ESA-TUT-005_AFTER,20260223,5,1-green,37.5,35,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,AHYA,2,wild,0.435,420,5_AHYA_2,31,39,9.4488,11.8872,248.026
3,IMG_5105.jpg,5.487,0.998,02.23.2026_ESA-TUT-005_AFTER,20260223,5,1-green,37.5,34,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,AABR,1,wild,0.356,420,5_AABR_1,31,39,9.4488,11.8872,249.513
4,IMG_5105.jpg,4.999,0.818,02.23.2026_ESA-TUT-005_AFTER,20260223,5,1-green,37.5,33,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,AABR,2,wild,0.42,420,5_AABR_2,31,39,9.4488,11.8872,250.001
5,IMG_5105.jpg,8.104,0.936,02.23.2026_ESA-TUT-005_AFTER,20260223,5,1-green,37.5,23,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,1,wild,0.46,420,5_ICRA_1,31,39,9.4488,11.8872,246.89600000000002
6,IMG_5105.jpg,7.437,0.867,02.23.2026_ESA-TUT-005_AFTER,20260223,5,1-green,37.5,16,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,2,wild,0.362,420,5_ICRA_2,31,39,9.4488,11.8872,247.563
7,IMG_5105.jpg,7.771,1.037,02.23.2026_ESA-TUT-005_AFTER,20260223,5,1-green,37.5,24,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,3,wild,0.474,420,5_ICRA_3,31,39,9.4488,11.8872,247.229
8,IMG_5105.jpg,8.123,1.079,02.23.2026_ESA-TUT-005_AFTER,20260223,5,1-green,37.5,22,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,4,wild,0.473,420,5_ICRA_4,31,39,9.4488,11.8872,246.877
9,IMG_5105.jpg,7.996,0.954,02.23.2026_ESA-TUT-005_AFTER,20260223,5,1-green,37.5,18,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,5,wild,0.359,420,5_ICRA_5,31,39,9.4488,11.8872,247.004
10,IMG_5105.jpg,8.102,0.738,02.23.2026_ESA-TUT-005_AFTER,20260223,5,1-green,37.5,19,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,6,wild,0.383,420,5_ICRA_6,31,39,9.4488,11.8872,246.898
11,IMG_5105.jpg,8.015,0.941,02.23.2026_ESA-TUT-005_AFTER,20260223,5,1-green,37.5,21,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,7,wild,0.393,420,5_ICRA_7,31,39,9.4488,11.8872,246.985
12,IMG_5105.jpg,8.416,0.831,02.23.2026_ESA-TUT-005_AFTER,20260223,5,1-green,37.5,38,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,8,wild,0.484,420,5_ICRA_8,31,39,9.4488,11.8872,246.584
13,IMG_5105.jpg,7.997,0.875,02.23.2026_ESA-TUT-005_AFTER,20260223,5,1-green,37.5,41,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,9,wild,0.424,420,5_ICRA_9,31,39,9.4488,11.8872,247.003
14,IMG_5105.jpg,7.986,1.011,02.23.2026_ESA-TUT-005_AFTER,20260223,5,1-green,37.5,44,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,10,wild,0.435,420,5_ICRA_10,31,39,9.4488,11.8872,247.014
15,IMG_5105.jpg,7.617,0.975,02.23.2026_ESA-TUT-005_AFTER,20260223,5,1-green,37.5,17,ESA,TUT,ESA_TUT_5,-14.3381,-170.79341,ICRA,11,wild,0.399,420,5_ICRA_11,31,39,9.4488,11.8872,247.383
